,game_id,a_eFGp,a_FTr,a_ORBp,a_TOVp,h_eFGp,h_FTr,h_ORBp,h_TOVp
59,131411060060.0,0.5353711790393013,0.19912663755458515,0.41305000000000003,0.11852967425256582,0.478613569321534,0.24926253687315633,0.49229999999999996,0.12468827930174563
60,131411060061.0,0.5246523388116309,0.347661188369153,0.36525,0.11745029503514114,0.491353001017294,0.21770091556459817,0.2872,0.12909868525265328
61,131411060062.0,0.5333333333333333,0.17543859649122806,0.3584,0.13729440335577878,0.5299760191846523,0.15347721822541965,0.37345,0.12977275348944514
62,131411060063.0,0.4981867633726202,0.19038984587488667,0.5842,0.14352600189510062,0.40714285714285714,0.18392857142857144,0.54935,0.1597315436241611
63,131411060064.0,0.5224171539961014,0.2134502923976608,0.42779999999999996,0.1256699875844109,0.5154355016538037,0.22601984564498345,0.40090000000000003,0.14632596407906617
64,131411060065.0,0.5401182432432432,0.23479729729729729,0.2556,0.11360054633326329,0.5136103151862464,0.15902578796561603,0.39885000000000004,0.12971054068814855
65,131411060066.0,0.5066725978647687,0.2179715302491103,0.6303,0.10384363708782611,0.541913632514818,0.24216765453005928,0.51965,0.1467845983267816
66,131411060067.0,0.5556278464541314,0.20884840598568644,0.6233,0.14298902245680228,0.45178197064989517,0.20859538784067083,0.36615,0.12083691981725485
67,131411060068.0,0.4866197183098591,0.14788732394366197,0.31725000000000003,0.13529227604096786,0.5527847049044057,0.21446384039900251,0.40890000000000004,0.12186492648793146
68,131411060069.0,0.4716981132075472,0.11202830188679246,0.39635000000000004,0.12552624464099496,0.5369774919614148,0.20337620578778134,0.49525,0.14832304153045162
69,131411070070.0,0.5333333333333333,0.17543859649122806,0.3584,0.13729440335577878,0.5121951219512195,0.21489782465392224,0.37725000000000003,0.1191142046278458
70,131411070071.0,0.5150501672240803,0.20735785953177258,0.23850000000000002,0.11766579375752001,0.4984662576687116,0.26380368098159507,0.26925,0.12792144931544738
71,131411070072.0,0.47719298245614034,0.15087719298245614,0.20165,0.12403056569343064,0.48878394332939784,0.23022432113341204,0.3785,0.13178798382437898
72,131411080073.0,0.522517911975435,0.14329580348004095,0.30345,0.09983957401781751,0.478613569321534,0.24926253687315633,0.49229999999999996,0.12468827930174563
73,131411080074.0,0.532579185520362,0.20452488687782808,0.3894000000000001,0.11947947256290667,0.491353001017294,0.21770091556459817,0.2872,0.12909868525265328
74,131411080075.0,0.5154355016538037,0.22601984564498345,0.40090000000000003,0.14632596407906617,0.5299760191846523,0.15347721822541965,0.37345,0.12977275348944514
75,131411080076.0,0.5066725978647687,0.2179715302491103,0.6303,0.10384363708782611,0.40714285714285714,0.18392857142857144,0.54935,0.1597315436241611
76,131411080077.0,0.5599250936329588,0.17696629213483145,0.48739999999999994,0.14690132283555737,0.4981867633726202,0.19038984587488667,0.5842,0.14352600189510062
77,131411080078.0,0.5369774919614148,0.20337620578778134,0.49525,0.14832304153045162,0.4650684931506849,0.19726027397260273,0.5171,0.16066311911584116
78,131411080079.0,0.5224171539961014,0.2134502923976608,0.42779999999999996,0.1256699875844109,0.5246523388116309,0.347661188369153,0.36525,0.11745029503514114
79,131411080080.0,0.4716981132075472,0.11202830188679246,0.39635000000000004,0.12552624464099496,0.45178197064989517,0.20859538784067083,0.36615,0.12083691981725485
80,131411080081.0,0.47322970639032813,0.153713298791019,0.20165,0.1233875490745934,0.5401182432432432,0.23479729729729729,0.2556,0.11360054633326329
81,131411080082.0,0.5556278464541314,0.20884840598568644,0.6233,0.14298902245680228,0.5527847049044057,0.21446384039900251,0.40890000000000004,0.12186492648793146
82,131411080083.0,0.4984662576687116,0.26380368098159507,0.26925,0.12792144931544738,0.4866197183098591,0.14788732394366197,0.31725000000000003,0.13529227604096786
83,131411080084.0,0.4953416149068323,0.15527950310559008,0.3457,0.12476710141070003,0.5371452420701168,0.2621035058430718,0.36324999999999996,0.10796008110171944
84,131411090085.0,0.5224171539961014,0.2134502923976608,0.42779999999999996,0.1256699875844109,0.5339638865004299,0.20120378331900257,0.37090000000000006,0.11731291676957276
85,131411090086.0,0.5299760191846523,0.15347721822541965,0.37345,0.12977275348944514,0.5201912858661,0.19341126461211477,0.2948,0.12567866478986528
86,131411090087.0,0.491353001017294,0.21770091556459817,0.2872,0.12909868525265328,0.5667311411992262,0.17117988394584138,0.45054999999999995,0.14708972473208656
87,131411090088.0,0.40714285714285714,0.18392857142857144,0.54935,0.1597315436241611,0.5070356472795498,0.24296435272045028,0.6243499999999998,0.1032505348229142
88,131411090089.0,0.5154355016538037,0.22601984564498345,0.40090000000000003,0.14632596407906617,0.509379042690815,0.21345407503234154,0.37725000000000003,0.11814552269208832
89,131411090090.0,0.5333333333333333,0.17543859649122806,0.3584,0.13729440335577878,0.48878394332939784,0.23022432113341204,0.3785,0.13178798382437898
90,131411090091.0,0.5556278464541314,0.20884840598568644,0.6233,0.14298902245680228,0.5136103151862464,0.15902578796561603,0.39885000000000004,0.12971054068814855
91,131411090092.0,0.4716981132075472,0.11202830188679246,0.39635000000000004,0.12552624464099496,0.541913632514818,0.24216765453005928,0.51965,0.1467845983267816
92,131411090093.0,0.5371452420701168,0.2621035058430718,0.36324999999999996,0.10796008110171944,0.4953416149068323,0.15527950310559008,0.3457,0.12476710141070003
93,131411100094.0,0.5527847049044057,0.21446384039900251,0.40890000000000004,0.12186492648793146,0.522517911975435,0.14329580348004095,0.30345,0.09983957401781751
94,131411100095.0,0.4981867633726202,0.19038984587488667,0.5842,0.14352600189510062,0.5353697749196141,0.202572347266881,0.48745,0.1478859581070597
95,131411100096.0,0.5401182432432432,0.23479729729729729,0.2556,0.11360054633326329,0.4866197183098591,0.14788732394366197,0.31725000000000003,0.13529227604096786
96,131411100097.0,0.45178197064989517,0.20859538784067083,0.36615,0.12083691981725485,0.47719298245614034,0.15087719298245614,0.20165,0.12403056569343064
97,131411110098.0,0.5201912858661,0.19341126461211477,0.2948,0.12567866478986528,0.4765291607396871,0.2532005689900427,0.5187999999999999,0.12174100409394528
98,131411110099.0,0.5136103151862464,0.15902578796561603,0.39885000000000004,0.12971054068814855,0.491353001017294,0.21770091556459817,0.2872,0.12909868525265328
99,131411110100.0,0.5527847049044057,0.21446384039900251,0.40890000000000004,0.12186492648793146,0.40714285714285714,0.18392857142857144,0.54935,0.1597315436241611
100,131411110101.0,0.5299760191846523,0.15347721822541965,0.37345,0.12977275348944514,0.5154355016538037,0.22601984564498345,0.40090000000000003,0.14632596407906617
101,131411110102.0,0.497907949790795,0.2175732217573222,0.7108500000000001,0.1012607296137339,0.5246523388116309,0.347661188369153,0.36525,0.11745029503514114
102,131411110103.0,0.5356529209621993,0.2027491408934708,0.40985,0.11776627502533345,0.48878394332939784,0.23022432113341204,0.3785,0.13178798382437898
103,131411110104.0,0.4870572207084468,0.23705722070844684,0.27540000000000003,0.12607843954486725,0.5224171539961014,0.2134502923976608,0.42779999999999996,0.1256699875844109
104,131411110105.0,0.4659239842726081,0.19003931847968547,0.50995,0.1554824908889241,0.5371452420701168,0.2621035058430718,0.36324999999999996,0.10796008110171944
105,131411110106.0,0.45178197064989517,0.20859538784067083,0.36615,0.12083691981725485,0.5333333333333333,0.17543859649122806,0.3584,0.13729440335577878
106,131411120107.0,0.541913632514818,0.24216765453005928,0.51965,0.1467845983267816,0.49964106245513273,0.2167982770997846,0.36035000000000006,0.1212175630780282
107,131411120108.0,0.4981867633726202,0.19038984587488667,0.5842,0.14352600189510062,0.4716981132075472,0.11202830188679246,0.39635000000000004,0.12552624464099496
108,131411120109.0,0.4659239842726081,0.19003931847968547,0.50995,0.1554824908889241,0.5556278464541314,0.20884840598568644,0.6233,0.14298902245680228
109,131411120110.0,0.537940379403794,0.24119241192411922,0.26839999999999997,0.11418403945303743,0.4705882352941176,0.14795008912655971,0.19530000000000003,0.11167274009639121
110,131411130111.0,0.541913632514818,0.24216765453005928,0.51965,0.1467845983267816,0.5299760191846523,0.15347721822541965,0.37345,0.12977275348944514
111,131411130112.0,0.48878394332939784,0.23022432113341204,0.3785,0.13178798382437898,0.40714285714285714,0.18392857142857144,0.54935,0.1597315436241611
112,131411130113.0,0.4762900976290097,0.24965132496513245,0.5187999999999999,0.12075247860350816,0.5154355016538037,0.22601984564498345,0.40090000000000003,0.14632596407906617
113,131411130114.0,0.522517911975435,0.14329580348004095,0.30345,0.09983957401781751,0.5201912858661,0.19341126461211477,0.2948,0.12567866478986528
114,131411130115.0,0.5373443983402489,0.1966804979253112,0.4335,0.11513989830418231,0.5136103151862464,0.15902578796561603,0.39885000000000004,0.12971054068814855
115,131411130116.0,0.5070356472795498,0.24296435272045028,0.6243499999999998,0.1032505348229142,0.45178197064989517,0.20859538784067083,0.36615,0.12083691981725485
116,131411130117.0,0.4981867633726202,0.19038984587488667,0.5842,0.14352600189510062,0.5527847049044057,0.21446384039900251,0.40890000000000004,0.12186492648793146
117,131411130118.0,0.4705882352941176,0.14795008912655971,0.19530000000000003,0.11167274009639121,0.4870572207084468,0.23705722070844684,0.27540000000000003,0.12607843954486725
118,131411130119.0,0.537940379403794,0.24119241192411922,0.26839999999999997,0.11418403945303743,0.5151933701657458,0.20626151012891344,0.42529999999999996,0.12817207996792115
119,131411130120.0,0.4866197183098591,0.14788732394366197,0.31725000000000003,0.13529227604096786,0.5381711409395974,0.25922818791946306,0.34675,0.10798706805172778
120,131411130121.0,0.559017941454202,0.17280453257790368,0.45054999999999995,0.15034740468266478,0.5033745781777278,0.1653543307086614,0.40269999999999995,0.1257816430676346
121,131411130122.0,0.5382059800664452,0.20182724252491693,0.4515,0.1421747042766151,0.5333333333333333,0.17543859649122806,0.3584,0.13729440335577878
122,131411140123.0,0.48878394332939784,0.23022432113341204,0.3785,0.13178798382437898,0.522517911975435,0.14329580348004095,0.30345,0.09983957401781751
123,131411140124.0,0.5382059800664452,0.20182724252491693,0.4515,0.1421747042766151,0.5639253628196268,0.20801658604008297,0.56985,0.14337796349991472
124,131411150125.0,0.5402766476810414,0.23270951993490643,0.5037999999999999,0.14672933612585848,0.491353001017294,0.21770091556459817,0.2872,0.12909868525265328
125,131411150126.0,0.5246523388116309,0.347661188369153,0.36525,0.11745029503514114,0.5339638865004299,0.20120378331900257,0.37090000000000006,0.11731291676957276
126,131411150127.0,0.40714285714285714,0.18392857142857144,0.54935,0.1597315436241611,0.5170630816959669,0.19751809720785937,0.30675,0.12741024475751475
127,131411150128.0,0.5381711409395974,0.25922818791946306,0.34675,0.10798706805172778,0.5154355016538037,0.22601984564498345,0.40090000000000003,0.14632596407906617
128,131411150129.0,0.478613569321534,0.24926253687315633,0.49229999999999996,0.12468827930174563,0.5115461847389559,0.248995983935743,0.6342,0.10443368461027247
129,131411150130.0,0.4716981132075472,0.11202830188679246,0.39635000000000004,0.12552624464099496,0.49964106245513273,0.2167982770997846,0.36035000000000006,0.1212175630780282
130,131411150131.0,0.45178197064989517,0.20859538784067083,0.36615,0.12083691981725485,0.4870572207084468,0.23705722070844684,0.27540000000000003,0.12607843954486725
131,131411150132.0,0.559017941454202,0.17280453257790368,0.45054999999999995,0.15034740468266478,0.4866197183098591,0.14788732394366197,0.31725000000000003,0.13529227604096786
132,131411150133.0,0.5603885135135135,0.21199324324324326,0.37700000000000006,0.11719796410393786,0.5151933701657458,0.20626151012891344,0.42529999999999996,0.12817207996792115
133,131411150134.0,0.5136103151862464,0.15902578796561603,0.39885000000000004,0.12971054068814855,0.4705882352941176,0.14795008912655971,0.19530000000000003,0.11167274009639121
134,131411150135.0,0.4649805447470818,0.19974059662775617,0.50335,0.14420037926675097,0.4953416149068323,0.15527950310559008,0.3457,0.12476710141070003
135,131411160136.0,0.49964106245513273,0.2167982770997846,0.36035000000000006,0.1212175630780282,0.478613569321534,0.24926253687315633,0.49229999999999996,0.12468827930174563
136,131411160137.0,0.4716981132075472,0.11202830188679246,0.39635000000000004,0.12552624464099496,0.5299760191846523,0.15347721822541965,0.37345,0.12977275348944514
137,131411160138.0,0.4995674740484429,0.23010380622837373,0.7234999999999999,0.1056357350600889,0.4981867633726202,0.19038984587488667,0.5842,0.14352600189510062
138,131411160139.0,0.5201912858661,0.19341126461211477,0.2948,0.12567866478986528,0.5266524520255863,0.1439232409381663,0.2957,0.0996122238428973
139,131411160140.0,0.491353001017294,0.21770091556459817,0.2872,0.12909868525265328,0.5246523388116309,0.347661188369153,0.36525,0.11745029503514114
140,131411160141.0,0.4870572207084468,0.23705722070844684,0.27540000000000003,0.12607843954486725,0.48878394332939784,0.23022432113341204,0.3785,0.13178798382437898
141,131411160142.0,0.5154355016538037,0.22601984564498345,0.40090000000000003,0.14632596407906617,0.45178197064989517,0.20859538784067083,0.36615,0.12083691981725485
142,131411160143.0,0.40714285714285714,0.18392857142857144,0.54935,0.1597315436241611,0.5363228699551569,0.23946188340807173,0.28585,0.11361735348240674
143,131411160144.0,0.5369761709120788,0.20542317173377156,0.4649,0.14844871097035975,0.5402766476810414,0.23270951993490643,0.5037999999999999,0.14672933612585848
144,131411160145.0,0.5151933701657458,0.20626151012891344,0.42529999999999996,0.12817207996792115,0.5639253628196268,0.20801658604008297,0.56985,0.14337796349991472
145,131411160146.0,0.5632008154943935,0.1763506625891947,0.4141,0.1515056363236726,0.5333333333333333,0.17543859649122806,0.3584,0.13729440335577878
146,131411170147.0,0.5381711409395974,0.25922818791946306,0.34675,0.10798706805172778,0.534763948497854,0.2017167381974249,0.40985,0.11594083587168298
147,131411170148.0,0.5136103151862464,0.15902578796561603,0.39885000000000004,0.12971054068814855,0.5033745781777278,0.1653543307086614,0.40269999999999995,0.1257816430676346
148,131411170149.0,0.4713467048710602,0.19340974212034384,0.52915,0.13468756899977918,0.4705882352941176,0.14795008912655971,0.19530000000000003,0.11167274009639121
149,131411180150.0,0.5381711409395974,0.25922818791946306,0.34675,0.10798706805172778,0.529925187032419,0.16708229426433915,0.36960000000000004,0.16733474512176674
150,131411180151.0,0.478613569321534,0.24926253687315633,0.49229999999999996,0.12468827930174563,0.5246523388116309,0.347661188369153,0.36525,0.11745029503514114
151,131411180152.0,0.4870572207084468,0.23705722070844684,0.27540000000000003,0.12607843954486725,0.5369774919614148,0.20337620578778134,0.49525,0.14832304153045162
152,131411180153.0,0.40714285714285714,0.18392857142857144,0.54935,0.1597315436241611,0.4699570815450643,0.11587982832618027,0.4108,0.1278190222720269
153,131411180154.0,0.5671313279530447,0.19075568598679382,0.5017,0.14527596736702975,0.5151933701657458,0.20626151012891344,0.42529999999999996,0.12817207996792115
154,131411180155.0,0.5136103151862464,0.15902578796561603,0.39885000000000004,0.12971054068814855,0.5333333333333333,0.17543859649122806,0.3584,0.13729440335577878
155,131411190156.0,0.45178197064989517,0.20859538784067083,0.36615,0.12083691981725485,0.4981867633726202,0.19038984587488667,0.5842,0.14352600189510062
156,131411190157.0,0.522517911975435,0.14329580348004095,0.30345,0.09983957401781751,0.4713467048710602,0.19340974212034384,0.52915,0.13468756899977918
157,131411190158.0,0.5123152709359606,0.19802955665024632,0.27970000000000006,0.12285394376710625,0.5163216560509554,0.22054140127388536,0.3349,0.11699784774012713
158,131411190159.0,0.5154355016538037,0.22601984564498345,0.40090000000000003,0.14632596407906617,0.48878394332939784,0.23022432113341204,0.3785,0.13178798382437898
159,131411190160.0,0.4866197183098591,0.14788732394366197,0.31725000000000003,0.13529227604096786,0.5033745781777278,0.1653543307086614,0.40269999999999995,0.1257816430676346
160,131411200161.0,0.529925187032419,0.16708229426433915,0.36960000000000004,0.16733474512176674,0.478613569321534,0.24926253687315633,0.49229999999999996,0.12468827930174563
161,131411200162.0,0.4981867633726202,0.19038984587488667,0.5842,0.14352600189510062,0.49228791773778924,0.21936589545844046,0.58875,0.1064759200611554
162,131411200163.0,0.491353001017294,0.21770091556459817,0.2872,0.12909868525265328,0.522517911975435,0.14329580348004095,0.30345,0.09983957401781751
163,131411200164.0,0.5163216560509554,0.22054140127388536,0.3349,0.11699784774012713,0.5299760191846523,0.15347721822541965,0.37345,0.12977275348944514
164,131411200165.0,0.5336538461538461,0.19755244755244755,0.37410000000000004,0.11806952828079588,0.402317880794702,0.17549668874172186,0.53295,0.14932928372563908
165,131411200166.0,0.4713467048710602,0.19340974212034384,0.52915,0.13468756899977918,0.5170630816959669,0.19751809720785937,0.30675,0.12741024475751475
166,131411200167.0,0.5381711409395974,0.25922818791946306,0.34675,0.10798706805172778,0.5402766476810414,0.23270951993490643,0.5037999999999999,0.14672933612585848
167,131411200168.0,0.5333333333333333,0.17543859649122806,0.3584,0.13729440335577878,0.45178197064989517,0.20859538784067083,0.36615,0.12083691981725485
168,131411200169.0,0.5076301615798923,0.203770197486535,0.41444999999999993,0.1272549293805062,0.5363228699551569,0.23946188340807173,0.28585,0.11361735348240674
169,131411200170.0,0.5154355016538037,0.22601984564498345,0.40090000000000003,0.14632596407906617,0.5603885135135135,0.21199324324324326,0.37700000000000006,0.11719796410393786
170,131411200171.0,0.5033745781777278,0.1653543307086614,0.40269999999999995,0.1257816430676346,0.4866197183098591,0.14788732394366197,0.31725000000000003,0.13529227604096786
171,131411200172.0,0.48878394332939784,0.23022432113341204,0.3785,0.13178798382437898,0.4699570815450643,0.11587982832618027,0.4108,0.1278190222720269
172,131411200173.0,0.5136103151862464,0.15902578796561603,0.39885000000000004,0.12971054068814855,0.5405014464802315,0.19286403085824494,0.5236,0.15172597548700334
173,131411210174.0,0.5333333333333333,0.17543859649122806,0.3584,0.13729440335577878,0.5369774919614148,0.20337620578778134,0.49525,0.14832304153045162
174,131411210175.0,0.4763705103969754,0.19092627599243855,0.275,0.14170513644597674,0.4870572207084468,0.23705722070844684,0.27540000000000003,0.12607843954486725
175,131411220176.0,0.4866197183098591,0.14788732394366197,0.31725000000000003,0.13529227604096786,0.4765291607396871,0.2532005689900427,0.5187999999999999,0.12174100409394528
176,131411220177.0,0.5402766476810414,0.23270951993490643,0.5037999999999999,0.14672933612585848,0.402317880794702,0.17549668874172186,0.53295,0.14932928372563908
177,131411220178.0,0.4981867633726202,0.19038984587488667,0.5842,0.14352600189510062,0.5416666666666666,0.20146520146520147,0.4058,0.11511614265603004
178,131411220179.0,0.491353001017294,0.21770091556459817,0.2872,0.12909868525265328,0.5154355016538037,0.22601984564498345,0.40090000000000003,0.14632596407906617
179,131411220180.0,0.5201912858661,0.19341126461211477,0.2948,0.12567866478986528,0.4713467048710602,0.19340974212034384,0.52915,0.13468756899977918
180,131411220181.0,0.5603885135135135,0.21199324324324326,0.37700000000000006,0.11719796410393786,0.5136103151862464,0.15902578796561603,0.39885000000000004,0.12971054068814855
181,131411220182.0,0.529925187032419,0.16708229426433915,0.36960000000000004,0.16733474512176674,0.45178197064989517,0.20859538784067083,0.36615,0.12083691981725485
