,game_id,season,date,away_team,away_score,home_team,home_score,result,away_elo_i,away_elo_n,home_elo_i,home_elo_n,elo_pred
1426,141511230197,1415,2014-11-23,DEN,101,LAL,94,0,1477.5295104848972,1486.9688351958587,1409.9177642870118,1400.4784395760503,0
1427,141511240198,1415,2014-11-24,LAC,113,CHO,92,0,1620.047560148318,1634.443088545195,1477.551358208879,1463.1558298120021,0
1428,141511240199,1415,2014-11-24,ORL,74,CLE,106,1,1382.2017887991606,1371.6844118730048,1461.7410816562576,1472.2584585824134,1
1429,141511240200,1415,2014-11-24,POR,114,PHI,104,0,1623.795901669033,1626.7808250855228,1254.2269570607946,1251.2420336443047,0
1430,141511240201,1415,2014-11-24,PHO,100,TOR,104,1,1567.308770347565,1563.909485140332,1614.2253390744788,1617.624624281712,1
1431,141511240202,1415,2014-11-24,NYK,86,HOU,91,1,1454.203851038141,1452.2019452091608,1625.8177034870685,1627.8196093160486,1
1432,141511240203,1415,2014-11-24,IND,111,DAL,100,0,1468.1216899419305,1490.5883160852738,1622.7121497998826,1600.2455236565393,1
1433,141511240204,1415,2014-11-24,CHI,97,UTA,95,0,1572.4746938985681,1575.9370153210361,1389.0463819466638,1385.5840605241958,0
1434,141511250205,1415,2014-11-25,ATL,106,WAS,102,0,1484.9099687775097,1495.9215278506458,1568.8448817370077,1557.8333226638715,1
1435,141511250206,1415,2014-11-25,GSW,114,MIA,97,0,1644.0492944449975,1658.582891869956,1541.932047713925,1527.3984502889664,0
1436,141511250207,1415,2014-11-25,DET,86,MIL,98,1,1360.7898153612168,1353.1997882515209,1365.661299670734,1373.25132678043,1
1437,141511250208,1415,2014-11-25,SAC,99,NOP,89,0,1497.7384797946847,1512.21417380393,1498.5845143358763,1484.108820326631,1
1438,141511250209,1415,2014-11-25,CHI,109,DEN,114,1,1575.9370153210361,1569.182626951814,1486.9688351958587,1493.7232235650808,0
1439,141511260210,1415,2014-11-26,POR,105,CHO,97,0,1626.7808250855228,1633.8556942800153,1463.1558298120021,1456.0809606175096,0
1440,141511260211,1415,2014-11-26,WAS,87,CLE,113,1,1557.8333226638715,1539.149385732683,1472.2584585824134,1490.942395513602,0
1441,141511260212,1415,2014-11-26,GSW,111,ORL,96,0,1658.582891869956,1664.5394561577036,1371.6844118730048,1365.7278475852572,0
1442,141511260213,1415,2014-11-26,BRK,99,PHI,91,0,1488.2453459521157,1493.3587082516758,1251.2420336443047,1246.1286713447446,0
1443,141511260214,1415,2014-11-26,TOR,126,ATL,115,0,1617.624624281712,1627.7728427052662,1495.9215278506458,1485.7733094270916,0
1444,141511260215,1415,2014-11-26,NYK,102,DAL,109,1,1452.2019452091608,1449.486221272996,1600.2455236565393,1602.961247592704,1
1445,141511260216,1415,2014-11-26,LAC,104,DET,98,0,1634.443088545195,1637.9617981825604,1353.1997882515209,1349.6810786141555,0
1446,141511260217,1415,2014-11-26,SAC,89,HOU,102,1,1512.21417380393,1507.5274290792597,1627.8196093160486,1632.5063540407189,1
1447,141511260218,1415,2014-11-26,MIL,103,MIN,86,0,1373.25132678043,1397.9257601369602,1443.7449600876348,1419.0705267311046,1
1448,141511260219,1415,2014-11-26,UTA,82,OKC,97,1,1385.5840605241958,1380.5129720110374,1504.178185123371,1509.2492736365293,1
1449,141511260220,1415,2014-11-26,IND,100,SAS,106,1,1490.5883160852738,1488.5311792900707,1674.5133571563454,1676.5704939515485,1
1450,141511260221,1415,2014-11-26,DEN,112,PHO,120,1,1493.7232235650808,1489.3606579380014,1563.909485140332,1568.2720507674114,1
1451,141511260222,1415,2014-11-26,MEM,99,LAL,93,0,1652.2519697686507,1656.313265370258,1400.4784395760503,1396.417143974443,0
1452,141511280223,1415,2014-11-28,CHI,109,BOS,102,0,1569.182626951814,1575.3165390182062,1389.8030782272797,1383.6691661608875,0
1453,141511280224,1415,2014-11-28,GSW,106,CHO,101,0,1664.5394561577036,1669.0567195790293,1456.0809606175096,1451.563697196184,0
1454,141511280225,1415,2014-11-28,NOP,91,ATL,100,1,1484.108820326631,1477.668449473183,1485.7733094270916,1492.2136802805396,1
1455,141511280226,1415,2014-11-28,MIL,104,DET,88,0,1397.9257601369602,1414.7602299025561,1349.6810786141555,1332.8466088485595,0
1456,141511280227,1415,2014-11-28,DAL,106,TOR,102,0,1602.961247592704,1612.4078608806246,1627.7728427052662,1618.3262294173455,1
1457,141511280228,1415,2014-11-28,LAC,102,HOU,85,0,1637.9617981825604,1658.0164499301359,1632.5063540407189,1612.4517022931434,0
1458,141511280229,1415,2014-11-28,ORL,83,IND,98,1,1365.7278475852572,1360.7660199378265,1488.5311792900707,1493.4930069375014,1
1459,141511280230,1415,2014-11-28,NYK,78,OKC,105,1,1449.486221272996,1439.2459190770135,1509.2492736365293,1519.489575832512,1
1460,141511280231,1415,2014-11-28,SAC,104,SAS,112,1,1507.5274290792597,1504.9084770521479,1676.5704939515485,1679.1894459786604,1
1461,141511280232,1415,2014-11-28,PHO,97,DEN,122,1,1568.2720507674114,1550.5612148670116,1489.3606579380014,1507.0714938384012,0
1462,141511280233,1415,2014-11-28,MEM,112,POR,99,0,1656.313265370258,1672.2444405958122,1633.8556942800153,1617.924519054461,0
1463,141511280234,1415,2014-11-28,MIN,120,LAL,119,0,1419.0705267311046,1424.3226656459146,1396.417143974443,1391.165005059633,0
1464,141511290235,1415,2014-11-29,DAL,110,PHI,103,0,1612.4078608806246,1614.8710341863898,1246.1286713447446,1243.6654980389794,0
1465,141511290236,1415,2014-11-29,NOP,80,WAS,83,1,1477.668449473183,1474.8660312645286,1539.149385732683,1541.9518039413374,1
1466,141511290237,1415,2014-11-29,CHO,75,ATL,105,1,1451.563697196184,1439.4584230731457,1492.2136802805396,1504.318954403578,1
1467,141511290238,1415,2014-11-29,IND,97,CLE,109,1,1493.4930069375014,1485.649072338158,1490.942395513602,1498.7863301129453,0
1468,141511290239,1415,2014-11-29,HOU,117,MIL,103,0,1612.4517022931434,1621.1124752871476,1414.7602299025561,1406.099456908552,0
1469,141511290240,1415,2014-11-29,LAC,112,UTA,96,0,1658.0164499301359,1664.533079666615,1380.5129720110374,1373.9963422745582,0
1470,141511300241,1415,2014-11-30,SAS,111,BOS,89,0,1679.1894459786604,1686.6086561539257,1383.6691661608875,1376.2499559856221,0
1471,141511300242,1415,2014-11-30,CHI,102,BRK,84,0,1575.3165390182062,1591.5718671853053,1493.3587082516758,1477.1033800845767,0
1472,141511300243,1415,2014-11-30,GSW,104,DET,93,0,1669.0567195790293,1672.8405711386076,1332.8466088485595,1329.0627572889812,0
1473,141511300244,1415,2014-11-30,MEM,97,SAC,85,0,1672.2444405958122,1681.1723419787913,1504.9084770521479,1495.9805756691687,0
1474,141511300245,1415,2014-11-30,MIA,86,NYK,79,0,1527.3984502889664,1536.1812198349899,1439.2459190770135,1430.46314953099,0
1475,141511300246,1415,2014-11-30,ORL,93,PHO,90,0,1360.7660199378265,1373.012318785359,1550.5612148670116,1538.3149160194791,1
1476,141511300247,1415,2014-11-30,MIN,93,POR,107,1,1424.3226656459146,1421.0780515632343,1617.924519054461,1621.1691331371412,1
1477,141511300248,1415,2014-11-30,TOR,122,LAL,129,1,1618.3262294173455,1605.678227631107,1391.165005059633,1403.8130068458715,0
1478,141512010249,1415,2014-12-01,SAS,109,PHI,103,0,1686.6086561539257,1688.088569613473,1243.6654980389794,1242.185584579432,0
1479,141512010250,1415,2014-12-01,MIA,86,WAS,107,1,1536.1812198349899,1525.1709817444553,1541.9518039413374,1552.962042031872,1
1480,141512010251,1415,2014-12-01,DEN,103,UTA,101,0,1507.0714938384012,1511.332025093543,1373.9963422745582,1369.7358110194164,0
1481,141512010252,1415,2014-12-01,MIN,101,LAC,127,1,1421.0780515632343,1417.3153709827793,1664.533079666615,1668.2957602470701,1
1482,141512020253,1415,2014-12-02,MIL,108,CLE,111,1,1406.099456908552,1403.696664914769,1498.7863301129453,1501.1891221067283,1
1483,141512020254,1415,2014-12-02,BOS,105,ATL,109,1,1376.2499559856221,1373.982116021486,1504.318954403578,1506.586794367714,1
1484,141512020255,1415,2014-12-02,LAL,106,DET,96,0,1403.8130068458715,1415.172846622534,1329.0627572889812,1317.7029175123187,0
1485,141512020256,1415,2014-12-02,BRK,98,NYK,93,0,1477.1033800845767,1485.5747750701498,1430.46314953099,1421.9917545454168,0
1486,141512020257,1415,2014-12-02,DAL,132,CHI,129,0,1614.8710341863898,1622.1210501178875,1591.5718671853053,1584.3218512538076,0
1487,141512020258,1415,2014-12-02,OKC,104,NOP,112,1,1519.489575832512,1512.1695376043358,1474.8660312645286,1482.1860694927047,0
1488,141512020259,1415,2014-12-02,POR,105,DEN,103,0,1621.1691331371412,1625.8275668321255,1511.332025093543,1506.6735913985588,0
1489,141512020260,1415,2014-12-02,IND,99,PHO,116,1,1485.649072338158,1477.9888179543407,1538.3149160194791,1545.9751704032965,1
1490,141512020261,1415,2014-12-02,TOR,117,SAC,109,0,1605.678227631107,1614.436236060318,1495.9805756691687,1487.2225672399577,0
1491,141512020262,1415,2014-12-02,ORL,97,GSW,98,1,1373.012318785359,1372.4550231588871,1672.8405711386076,1673.3978667650795,1
1492,141512030263,1415,2014-12-03,CHI,102,CHO,95,0,1584.3218512538076,1591.4002468811634,1439.4584230731457,1432.38002744579,0
1493,141512030264,1415,2014-12-03,LAL,95,WAS,111,1,1415.172846622534,1410.3818133933348,1552.962042031872,1557.7530752610712,1
1494,141512030265,1415,2014-12-03,DET,102,BOS,109,1,1317.7029175123187,1313.3787783516932,1373.982116021486,1378.3062551821115,1
1495,141512030266,1415,2014-12-03,SAS,93,BRK,95,1,1688.088569613473,1681.315541155125,1485.5747750701498,1492.347803528498,0
1496,141512030267,1415,2014-12-03,ATL,112,MIA,102,0,1506.586794367714,1521.8200033385638,1525.1709817444553,1509.9377727736055,1
1497,141512030268,1415,2014-12-03,MEM,96,HOU,105,1,1681.1723419787913,1672.8194723934123,1621.1124752871476,1629.4653448725267,0
1498,141512030269,1415,2014-12-03,DAL,107,MIL,105,0,1622.1210501178875,1625.0860115787912,1403.696664914769,1400.7317034538653,0
1499,141512030270,1415,2014-12-03,PHI,85,MIN,77,0,1242.185584579432,1261.5047018898176,1417.3153709827793,1397.9962536723938,1
1500,141512030271,1415,2014-12-03,TOR,123,UTA,104,0,1614.436236060318,1623.0225315142272,1369.7358110194164,1361.149515565507,0
1501,141512030272,1415,2014-12-03,ORL,86,LAC,114,1,1372.4550231588871,1369.5198743604,1668.2957602470701,1671.2309090455572,1
1502,141512040273,1415,2014-12-04,CLE,90,NYK,87,0,1501.1891221067283,1507.2143490972906,1421.9917545454168,1415.9665275548546,0
1503,141512040274,1415,2014-12-04,IND,82,POR,88,1,1477.9888179543407,1475.4899000536113,1625.8275668321255,1628.3264847328549,1
1504,141512040275,1415,2014-12-04,NOP,85,GSW,112,1,1482.1860694927047,1477.007463104261,1673.3978667650795,1678.5764731535232,1
1505,141512050276,1415,2014-12-05,NYK,102,CHO,103,1,1415.9665275548546,1413.4635216543777,1432.38002744579,1434.8830333462668,1
1506,141512050277,1415,2014-12-05,OKC,103,PHI,91,0,1512.1695376043358,1518.3133915044243,1261.5047018898176,1255.360847989729,0
1507,141512050278,1415,2014-12-05,DEN,89,WAS,119,1,1506.6735913985588,1495.1517936251385,1557.7530752610712,1569.2748730344915,1
1508,141512050279,1415,2014-12-05,LAL,96,BOS,113,1,1410.3818133933348,1399.1711992382232,1378.3062551821115,1389.5168693372232,0
1509,141512050280,1415,2014-12-05,ATL,98,BRK,75,0,1521.8200033385638,1544.8032959974391,1492.347803528498,1469.3645108696226,0
1510,141512050281,1415,2014-12-05,CLE,105,TOR,91,0,1507.2143490972906,1531.3399210025057,1623.0225315142272,1598.8969596090121,1
1511,141512050282,1415,2014-12-05,SAS,107,MEM,101,0,1681.315541155125,1691.8070267657627,1672.8194723934123,1662.3279867827746,0
1512,141512050283,1415,2014-12-05,HOU,114,MIN,112,0,1629.4653448725267,1632.2576941635998,1397.9962536723938,1395.2039043813206,0
1513,141512050284,1415,2014-12-05,PHO,118,DAL,106,0,1545.9751704032965,1565.998877934795,1625.0860115787912,1605.0623040472926,1
1514,141512050285,1415,2014-12-05,MIA,85,MIL,109,1,1509.9377727736055,1490.6804794493173,1400.7317034538653,1419.9889967781535,0
1515,141512050286,1415,2014-12-05,ORL,98,UTA,93,0,1369.5198743604,1379.071532196208,1361.149515565507,1351.5978577296992,0
1516,141512050287,1415,2014-12-05,IND,101,SAC,102,1,1475.4899000536113,1472.933327843036,1487.2225672399577,1489.779139450533,1
1517,141512060288,1415,2014-12-06,PHI,108,DET,101,0,1255.360847989729,1269.0919703082222,1313.3787783516932,1299.6476560332,1
1518,141512060289,1415,2014-12-06,GSW,112,CHI,102,0,1678.5764731535232,1689.448382515772,1591.4002468811634,1580.5283375189147,0
1519,141512060290,1415,2014-12-06,PHO,95,HOU,100,1,1565.998877934795,1562.5520552132248,1632.2576941635998,1635.70451688517,1
1520,141512060291,1415,2014-12-06,MIN,101,SAS,123,1,1395.2039043813206,1392.7437497212784,1691.8070267657627,1694.267181425805,1
1521,141512060292,1415,2014-12-06,ORL,105,SAC,96,0,1379.071532196208,1397.1198740618531,1489.779139450533,1471.7307975848878,1
1522,141512060293,1415,2014-12-06,NOP,100,LAC,120,1,1477.007463104261,1472.8893427603546,1671.2309090455572,1675.3490293894636,1
1523,141512070294,1415,2014-12-07,WAS,93,BOS,101,1,1569.2748730344915,1557.3887434010692,1389.5168693372232,1401.4029989706455,0
1524,141512070295,1415,2014-12-07,DEN,84,ATL,96,1,1495.1517936251385,1488.9782065188251,1544.8032959974391,1550.9768831037525,1
1525,141512070296,1415,2014-12-07,OKC,96,DET,94,0,1518.3133915044243,1521.2750955300792,1299.6476560332,1296.6859520075452,0
1526,141512070297,1415,2014-12-07,MIA,87,MEM,103,1,1490.6804794493173,1486.6819954831126,1662.3279867827746,1666.3264707489793,1
1527,141512070298,1415,2014-12-07,MIL,102,DAL,125,1,1419.9889967781535,1415.2123901835942,1605.0623040472926,1609.838910641852,1
1528,141512070299,1415,2014-12-07,POR,103,NYK,99,0,1628.3264847328549,1632.2705660069103,1413.4635216543777,1409.5194403803223,0
1529,141512070300,1415,2014-12-07,NOP,104,LAL,87,0,1472.8893427603546,1488.9810561812599,1399.1711992382232,1383.0794858173178,0
1530,141512080301,1415,2014-12-08,ATL,108,IND,92,0,1550.9768831037525,1566.1899498846572,1472.933327843036,1457.7202610621314,0
1531,141512080302,1415,2014-12-08,BOS,132,WAS,133,1,1401.4029989706455,1400.1523013280387,1557.3887434010692,1558.639441043676,1
1532,141512080303,1415,2014-12-08,CLE,110,BRK,88,0,1531.3399210025057,1551.3681198462627,1469.3645108696226,1449.3363120258655,0
1533,141512080304,1415,2014-12-08,DEN,107,TOR,112,1,1488.9782065188251,1486.2066501977456,1598.8969596090121,1601.6685159300916,1
1534,141512080305,1415,2014-12-08,GSW,102,MIN,86,0,1689.448382515772,1695.3696612972526,1392.7437497212784,1386.8224709397978,0
1535,141512080306,1415,2014-12-08,UTA,92,SAC,101,1,1351.5978577296992,1347.9605956522182,1471.7307975848878,1475.3680596623688,1
1536,141512080307,1415,2014-12-08,PHO,120,LAC,121,1,1562.5520552132248,1560.9835240717648,1675.3490293894636,1676.9175605309235,1
1537,141512090308,1415,2014-12-09,TOR,101,CLE,105,1,1601.6685159300916,1596.4501875994977,1551.3681198462627,1556.5864481768567,0
1538,141512090309,1415,2014-12-09,POR,98,DET,86,0,1632.2705660069103,1636.2822925821729,1296.6859520075452,1292.6742254322826,0
1539,141512090310,1415,2014-12-09,DAL,105,MEM,114,1,1609.838910641852,1604.8407529163348,1666.3264707489793,1671.3246284744964,1
1540,141512090311,1415,2014-12-09,NYK,93,NOP,104,1,1409.5194403803223,1404.4644275996175,1488.9810561812599,1494.0360689619647,1
1541,141512090312,1415,2014-12-09,MIL,101,OKC,114,1,1415.2123901835942,1410.2908581490935,1521.2750955300792,1526.1966275645798,1
1542,141512090313,1415,2014-12-09,MIA,103,PHO,97,0,1486.6819954831126,1499.8320142948585,1560.9835240717648,1547.833505260019,1
1543,141512090314,1415,2014-12-09,SAS,96,UTA,100,1,1694.267181425805,1681.5861962094166,1347.9605956522182,1360.6415808686065,0
1544,141512090315,1415,2014-12-09,SAC,95,LAL,98,1,1475.3680596623688,1469.9350247432942,1383.0794858173178,1388.5125207363924,0
1545,141512100316,1415,2014-12-10,BOS,87,CHO,96,1,1400.1523013280387,1394.6118158283725,1434.8830333462668,1440.423518845933,1
1546,141512100317,1415,2014-12-10,LAC,103,IND,96,0,1676.9175605309235,1682.061710171539,1457.7202610621314,1452.5761114215159,0
1547,141512100318,1415,2014-12-10,WAS,91,ORL,89,0,1558.639441043676,1562.4376390566524,1397.1198740618531,1393.3216760488767,0
1548,141512100319,1415,2014-12-10,PHI,79,ATL,95,1,1269.0919703082222,1267.1224522084178,1566.1899498846572,1568.1594679844616,1
1549,141512100320,1415,2014-12-10,BRK,80,CHI,105,1,1449.3363120258655,1442.5726835097382,1580.5283375189147,1587.291966035042,1
1550,141512100321,1415,2014-12-10,NOP,107,DAL,112,1,1494.0360689619647,1491.2770556492158,1604.8407529163348,1607.5997662290838,1
1551,141512100322,1415,2014-12-10,POR,82,MIN,90,1,1636.2822925821729,1621.7885983469955,1386.8224709397978,1401.3161651749751,0
1552,141512100323,1415,2014-12-10,NYK,95,SAS,109,1,1404.4644275996175,1402.4409497509632,1681.5861962094166,1683.6096740580708,1
1553,141512100324,1415,2014-12-10,MIA,82,DEN,102,1,1499.8320142948585,1488.2429141652267,1486.2066501977456,1497.7957503273774,0
1554,141512100325,1415,2014-12-10,HOU,93,GSW,105,1,1635.70451688517,1629.8202287644406,1695.3696612972526,1701.253949417982,1
1555,141512110326,1415,2014-12-11,CLE,94,OKC,103,1,1556.5864481768567,1549.1890945020896,1526.1966275645798,1533.593981239347,0
1556,141512110327,1415,2014-12-11,HOU,113,SAC,109,0,1629.8202287644406,1634.8253876598374,1469.9350247432942,1464.9298658478974,0
1557,141512120328,1415,2014-12-12,POR,106,CHI,115,1,1621.7885983469955,1614.2628556067802,1587.291966035042,1594.8177087752572,0
1558,141512120329,1415,2014-12-12,LAC,96,WAS,104,1,1682.061710171539,1672.3171382155458,1562.4376390566524,1572.1822110126457,0
1559,141512120330,1415,2014-12-12,ORL,81,ATL,87,1,1393.3216760488767,1391.1600954292535,1568.1594679844616,1570.3210486040848,1
1560,141512120331,1415,2014-12-12,NYK,101,BOS,95,0,1402.4409497509632,1412.9534345000554,1394.6118158283725,1384.0993310792803,0
1561,141512120332,1415,2014-12-12,PHI,70,BRK,88,1,1267.1224522084178,1262.8791101558827,1442.5726835097382,1446.8160255622734,1
1562,141512120333,1415,2014-12-12,IND,94,TOR,106,1,1452.5761114215159,1448.7358841699129,1596.4501875994977,1600.2904148511006,1
1563,141512120334,1415,2014-12-12,CHO,107,MEM,113,1,1440.423518845933,1438.839165100417,1671.3246284744964,1672.9089822200124,1
1564,141512120335,1415,2014-12-12,OKC,111,MIN,92,0,1533.593981239347,1547.576518763359,1401.3161651749751,1387.333627650963,0
1565,141512120336,1415,2014-12-12,CLE,114,NOP,119,1,1549.1890945020896,1543.201671858938,1491.2770556492158,1497.2644782923674,0
1566,141512120337,1415,2014-12-12,DET,105,PHO,103,0,1292.6742254322826,1304.6262651998422,1547.833505260019,1535.8814654924593,1
1567,141512120338,1415,2014-12-12,MIA,100,UTA,95,0,1488.2429141652267,1494.5824096520373,1360.6415808686065,1354.302085381796,0
1568,141512120339,1415,2014-12-12,LAL,112,SAS,110,0,1388.5125207363924,1401.3245113487653,1683.6096740580708,1670.7976834456979,1
1569,141512130340,1415,2014-12-13,GSW,105,DAL,98,0,1701.253949417982,1709.8640643617457,1607.5997662290838,1598.9896512853202,0
1570,141512130341,1415,2014-12-13,BRK,114,CHO,87,0,1446.8160255622734,1474.3466551004367,1438.839165100417,1411.3085355622536,0
1571,141512130342,1415,2014-12-13,POR,95,IND,85,0,1614.2628556067802,1622.2854762680963,1448.7358841699129,1440.7132635085968,0
1572,141512130343,1415,2014-12-13,ATL,99,ORL,100,1,1570.3210486040848,1565.0393423341561,1391.1600954292535,1396.4418016991822,0
1573,141512130344,1415,2014-12-13,LAC,106,MIL,111,1,1672.3171382155458,1660.712588220586,1410.2908581490935,1421.8954081440534,0
1574,141512130345,1415,2014-12-13,MEM,120,PHI,115,0,1672.9089822200124,1674.5298795391327,1262.8791101558827,1261.2582128367624,0
1575,141512130346,1415,2014-12-13,DEN,96,HOU,108,1,1497.7957503273774,1493.8143651571415,1634.8253876598374,1638.8067728300732,1
1576,141512130347,1415,2014-12-13,DET,95,SAC,90,0,1304.6262651998422,1319.1557911039467,1464.9298658478974,1450.400339943793,1
1577,141512140348,1415,2014-12-14,CHI,93,MIA,75,0,1594.8177087752572,1610.0350298947985,1494.5824096520373,1479.365088532496,0
1578,141512140349,1415,2014-12-14,GSW,128,NOP,122,0,1709.8640643617457,1714.7360483940445,1497.2644782923674,1492.3924942600686,0
1579,141512140350,1415,2014-12-14,UTA,84,WAS,93,1,1354.302085381796,1352.1562832351196,1572.1822110126457,1574.328013159322,1
1580,141512140351,1415,2014-12-14,LAL,100,MIN,94,0,1401.3245113487653,1411.6433510922157,1387.333627650963,1377.0147879075128,0
1581,141512140352,1415,2014-12-14,PHO,88,OKC,112,1,1535.8814654924593,1524.1006673828485,1547.576518763359,1559.3573168729697,1
1582,141512140353,1415,2014-12-14,TOR,95,NYK,90,0,1600.2904148511006,1605.2486745003027,1412.9534345000554,1407.9951748508533,0
1583,141512140354,1415,2014-12-14,SAS,99,DEN,91,0,1670.7976834456979,1677.4856388919948,1493.8143651571415,1487.1264097108447,0
1584,141512150355,1415,2014-12-15,CHO,88,CLE,97,1,1411.3085355622536,1407.8871202123448,1543.201671858938,1546.6230872088468,1
1585,141512150356,1415,2014-12-15,LAL,91,IND,110,1,1411.6433510922157,1402.4057265796112,1440.7132635085968,1449.9508880212013,1
1586,141512150357,1415,2014-12-15,BOS,105,PHI,87,0,1384.0993310792803,1398.0746186477745,1261.2582128367624,1247.2829252682682,0
1587,141512150358,1415,2014-12-15,CHI,86,ATL,93,1,1610.0350298947985,1603.2420318939205,1565.0393423341561,1571.8323403350341,0
1588,141512150359,1415,2014-12-15,ORL,82,TOR,95,1,1396.4418016991822,1393.6003725588105,1605.2486745003027,1608.0901036406744,1
1589,141512150360,1415,2014-12-15,MIL,96,PHO,94,0,1421.8954081440534,1430.6808915720708,1524.1006673828485,1515.3151839548311,1
1590,141512150361,1415,2014-12-15,SAS,95,POR,108,1,1677.4856388919948,1667.1736642504777,1622.2854762680963,1632.5974509096134,0
1591,141512150362,1415,2014-12-15,DET,91,LAC,113,1,1319.1557911039467,1317.2671833377972,1660.712588220586,1662.6011959867353,1
1592,141512160363,1415,2014-12-16,MIN,95,WAS,109,1,1377.0147879075128,1373.8359094256798,1574.328013159322,1577.5068916411549,1
1593,141512160364,1415,2014-12-16,MIA,95,BRK,91,0,1479.365088532496,1488.0354001388437,1474.3466551004367,1465.676343494089,0
1594,141512160365,1415,2014-12-16,GSW,98,MEM,105,1,1714.7360483940445,1708.075600598192,1674.5298795391327,1681.190327334985,0
1595,141512160366,1415,2014-12-16,UTA,111,NOP,119,1,1352.1562832351196,1349.1017633975164,1492.3924942600686,1495.4470140976719,1
1596,141512160367,1415,2014-12-16,DAL,107,NYK,87,0,1598.9896512853202,1610.3484741164614,1407.9951748508533,1396.6363520197121,0
1597,141512160368,1415,2014-12-16,OKC,104,SAC,92,0,1559.3573168729697,1570.6129607042856,1450.400339943793,1439.144696112477,0
1598,141512170369,1415,2014-12-17,PHO,111,CHO,106,0,1515.3151839548311,1522.1614419668442,1407.8871202123448,1401.0408622003317,0
1599,141512170370,1415,2014-12-17,ATL,127,CLE,98,0,1571.8323403350341,1599.3338372334376,1546.6230872088468,1519.1215903104433,0
1600,141512170371,1415,2014-12-17,ORL,92,BOS,109,1,1393.6003725588105,1384.029237525566,1398.0746186477745,1407.645753681019,1
1601,141512170372,1415,2014-12-17,DAL,117,DET,106,0,1610.3484741164614,1615.0716834657383,1317.2671833377972,1312.5439739885203,0
1602,141512170373,1415,2014-12-17,UTA,105,MIA,87,0,1349.1017633975164,1379.1635787444295,1488.0354001388437,1457.9735847919305,1
1603,141512170374,1415,2014-12-17,BRK,89,TOR,105,1,1465.676343494089,1461.0007155507997,1608.0901036406744,1612.7657315839638,1
1604,141512170375,1415,2014-12-17,MEM,117,SAS,116,0,1681.190327334985,1686.583580756282,1667.1736642504777,1661.780410829181,0
1605,141512170376,1415,2014-12-17,MIL,97,POR,104,1,1430.6808915720708,1428.6538756924344,1632.5974509096134,1634.6244667892497,1
1606,141512170377,1415,2014-12-17,HOU,115,DEN,111,0,1638.8067728300732,1643.98326299102,1487.1264097108447,1481.949919549898,0
1607,141512170378,1415,2014-12-17,IND,100,LAC,102,1,1449.9508880212013,1448.854119319389,1662.6011959867353,1663.6979646885477,1
1608,141512180379,1415,2014-12-18,NYK,97,CHI,103,1,1396.6363520197121,1394.8210390777797,1603.2420318939205,1605.057344835853,1
1609,141512180380,1415,2014-12-18,NOP,99,HOU,90,0,1495.4470140976719,1515.0565245187524,1643.98326299102,1624.3737525699394,1
1610,141512180381,1415,2014-12-18,MIL,108,SAC,107,0,1428.6538756924344,1434.452054815195,1439.144696112477,1433.3465169897165,1
1611,141512180382,1415,2014-12-18,OKC,109,GSW,114,1,1570.6129607042856,1568.2105662380643,1708.075600598192,1710.4779950644133,1
1612,141512190383,1415,2014-12-19,UTA,101,ORL,94,0,1379.1635787444295,1391.037264360771,1384.029237525566,1372.1555519092246,1
1613,141512190384,1415,2014-12-19,CHO,109,PHI,91,0,1401.0408622003317,1413.401809555027,1247.2829252682682,1234.9219779135728,0
1614,141512190385,1415,2014-12-19,MIN,98,BOS,114,1,1373.8359094256798,1365.7993586904581,1407.645753681019,1415.6823044162406,1
1615,141512190386,1415,2014-12-19,BRK,91,CLE,95,1,1461.0007155507997,1457.7786696849278,1519.1215903104433,1522.3436361763152,1
1616,141512190387,1415,2014-12-19,TOR,110,DET,100,0,1612.7657315839638,1617.0595799027951,1312.5439739885203,1308.250125669689,0
1617,141512190388,1415,2014-12-19,WAS,105,MIA,103,0,1577.5068916411549,1581.9972190988133,1457.9735847919305,1453.4832573342721,0
1618,141512190389,1415,2014-12-19,CHI,103,MEM,97,0,1605.057344835853,1618.442562661196,1686.583580756282,1673.1983629309389,1
1619,141512190390,1415,2014-12-19,POR,129,SAS,119,0,1634.6244667892497,1650.226107440733,1661.780410829181,1646.1787701776977,1
1620,141512190391,1415,2014-12-19,LAC,106,DEN,109,1,1663.6979646885477,1656.33409574382,1481.949919549898,1489.3137884946257,0
1621,141512190392,1415,2014-12-19,OKC,104,LAL,103,0,1568.2105662380643,1571.3316515112444,1402.4057265796112,1399.284641306431,0
1622,141512200393,1415,2014-12-20,PHO,99,NYK,90,0,1522.1614419668442,1530.9388908621174,1394.8210390777797,1386.0435901825065,0
1623,141512200394,1415,2014-12-20,UTA,86,CHO,104,1,1391.037264360771,1381.8581009088548,1413.401809555027,1422.5809730069432,1
1624,141512200395,1415,2014-12-20,POR,114,NOP,88,0,1650.226107440733,1667.469529909921,1515.0565245187524,1497.8131020495643,0
1625,141512200396,1415,2014-12-20,ATL,104,HOU,97,0,1599.3338372334376,1611.9078189757058,1624.3737525699394,1611.7997708276712,1
1626,141512200397,1415,2014-12-20,SAS,93,DAL,99,1,1646.1787701776977,1640.2844397542492,1615.0716834657383,1620.9660138891868,0
1627,141512200398,1415,2014-12-20,IND,73,DEN,76,1,1448.854119319389,1445.7561784865854,1489.3137884946257,1492.4117293274292,1
